Ticker,Beta,Momentum_1Y,Momentum_3Y,Value_PBR,Volatility_1Y,Volatility_3Y,Size_MarketCap,Profitability_ROE,Investment_AssetGrowth
IBP,1.849,0.10074559178111708,2.213813005170667,10.741528,0.02988952738768832,0.02757719938667897,7128002560,0.37028,0.039670923131277444
ICCC,0.309,0.8281689741667757,-0.18364780794654245,1.9649909,0.03958370079107071,0.03284338009498852,58693100,0.06608,0.029500821560358857
ICCM,2.471,0.3808696452611353,-0.33833333498901785,16.2,0.04771983216040905,0.08905637362151497,54730200,-2.30798,-0.2336380255941499
ICE,1.085,-0.04584135857663696,0.71576689840755,3.1562328,0.012141366617588929,0.01155311324042801,89841803264,0.11062,0.024573057817230536
ICFI,0.467,-0.47590493932514877,-0.2265547169930665,1.6498111,0.024419622704221974,0.01985539560641157,1650455552,0.110869996,0.027130808063736845
ICHR,1.876,-0.2457900626247277,-0.12691834491191234,1.0384293,0.05321465828494308,0.039530260725430685,722590848,-0.029779999,0.06082488617244249
ICL,1.111,0.5277602163577262,-0.1757340346646813,1.3479288,0.02153131386521417,0.021764832960676782,8105425408,0.06889,-0.026318052808119035
ICLR,1.229,-0.332732828682462,-0.02099318717895593,1.567638,0.03188635440371752,0.024149614398524318,14978912256,0.08299,-0.006603055009919739
ICUI,0.833,-0.31621302474528323,-0.16284636617378456,1.4274714,0.02556672321660637,0.027270108117275395,3020296960,-0.01779,-0.03985621359575867
IDA,0.554,0.349583354282734,0.4939648937105625,2.1613631,0.011290650222377782,0.011740494442373635,7347396096,0.09307,0.0900722494011858
IDAI,0.407,17.202765806681942,-0.1450216135220287,4.030612,0.8621942874860049,0.5056540055170736,16624891,-6.3295803,0.08950739828670189
IDCC,1.443,1.3696138424234814,6.689448773911233,8.662255,0.02432677352031672,0.0206143236654263,9389736960,0.51971,0.036545340165596164
IDN,1.355,1.0263157647072112,1.0,5.1390433,0.0413602552251696,0.05152625709436286,92572192,-0.05199,-0.12075772849462366
IDR,0.748,0.9749999576144748,5.269841050918807,10.136869,0.04840771513713528,0.03916110359492005,536435264,0.21948,0.842696475887669
IDT,0.741,0.08360218342105874,0.9764068909514894,4.1045146,0.02386794420802768,0.022854590922961486,1252467584,0.27184,0.13835428425999147
IDXX,1.578,0.3979002657179189,0.7987229127808759,34.821163,0.02687742757522003,0.022244152654903284,50705379328,0.64865,0.010281831637230917
IDYA,0.141,-0.07253885466305676,0.7549019562011037,2.615525,0.03362620595592904,0.0335570755900805,2510115072,-0.35087,0.7311925164326768
IE,0.982,0.5244267566220226,0.6214209403005966,6.915423,0.04648312868717772,0.04330329468930663,2036646784,-0.29896,-0.23047620611379524
IEP,0.692,-0.3338277060381609,-0.7252234930198675,1.8510976,0.023777173532827416,0.03161962081605988,4690574848,-0.18413,-0.21953207402435515
IESC,1.706,0.5738895114772484,10.072901555577538,9.146066,0.042350654848094686,0.03488457000831032,7147210240,0.38497,0.26734515077424614
IEX,1.036,-0.19312954229020385,-0.18497583578576404,3.1266448,0.018925044164232036,0.015175323143774224,12524039168,0.12229,0.15005455909431903
IFBD,1.723,-0.4093264162295608,-0.9985000000188226,0.13998035,0.06359796333867393,0.10189024961642872,9334974,-0.044159997,0.27963324018754915
IFF,1.087,-0.36351241954650126,-0.26677943327014664,1.1533808,0.018263412421291637,0.01971937848504875,16612529152,-0.02722,-0.07460132997611207
IFN,0.606,-0.052639143777685415,0.4203948743219088,0.8877451,0.011566356047482459,0.010889073571054265,619289152,-0.01319,0.34031990504176335
IFRX,1.413,-0.16993463746740245,-0.5,1.5083135,0.07278297405829788,0.06855201547507603,86038848,-0.65073997,-0.36761190141955874
IFS,0.923,0.5770298162324299,1.10864838513654,0.39869547,0.015164412097193328,0.01717589056010051,4555064832,0.17568001,0.06559572102264263
IGA,0.531,0.15139507896498272,0.5804364465851837,0.9399828,0.010553943955324052,0.0086205505387443,150652464,0.14681,0.04513712152221963
IGC,1.04,-0.05000002607703169,-0.11627909555636295,5.269445,0.037601906618327206,0.045760893270199256,34889288,-0.90873003,-0.11664310240355484
IGD,0.555,0.1735660394872316,0.5501356594984237,0.9567901,0.009564725913335424,0.008856340136494847,464535520,0.14099,0.04510442489005832
IGIC,0.262,0.25563728893867177,2.259910821053403,1.4468888,0.02152858941329124,0.019287647282880876,958156288,0.2013,0.10862288481419011
IGR,1.441,-0.04663755360248534,0.33740739375903495,1.0046121,0.014140321826240731,0.016286982806383153,756981440,0.065359995,-0.07614586315640098
IH,0.398,0.5617879805114954,0.9690034478933736,0.1467161,0.042662829482575285,0.04510501308954929,142225520,0.11715,-0.021271359087759695
IHT,-0.099,-0.27826040793637086,-0.2602307356878152,3.1263857,0.056452846641558606,0.057125179508354905,12395733,-1.31844,-0.09481838020755509
IIF,0.612,0.08309493748833718,0.7365478528628895,0.885021,0.009949832997846518,0.00886286939641163,263255808,0.04639,0.11325796706609267
III,1.338,0.8688008461367467,0.18309242571090412,2.8248587,0.025563824884721465,0.02372409102432238,265075072,0.08291,-0.17315894802805798
IIIN,0.729,0.20005214994935105,0.4829493914630536,1.6311871,0.025787604128113047,0.023509150257954206,604156224,0.113570005,-0.0557771506079153
IIIV,1.285,0.3775554759282893,0.46281758126164285,1.9648839,0.023045947064278968,0.024525978021096156,1021839040,0.030650001,-0.1738342885765425
IIM,0.788,0.07201480646946945,0.3788431279567803,0.9537177,0.0067223566525231844,0.007134707664756056,591650304,0.03403,-0.04865098932322465
IIPR,1.663,-0.5365768627009412,-0.29901334601328833,0.81124616,0.029778596732618682,0.025349600120625905,1495851776,0.07176,-0.005454834406065853
IKT,0.898,-0.30630633242959804,-0.6751054775916705,1.433892,0.062150405928852674,0.06600018516171548,114755608,-0.97486,5.796873598702719
ILAG,1.438,-0.42000001668930054,-0.806020073090046,0.8284286,0.07043234141642143,0.0714331469236043,12044224,-0.25415,-0.21022023907645748
ILMN,1.398,-0.33041802312892277,-0.5656507802732227,6.6314287,0.027187452973361243,0.02755971146645902,14944251904,0.68056,-0.37661952329146475
ILPT,2.446,0.49224020272478497,0.19181650214217916,0.7692307,0.03674934521013693,0.041015901918966854,399342720,-0.12906,-0.02828058792075382
IMAB,1.458,2.4927537596493656,0.27851464086130195,2.004158,0.0789177550810198,0.061705832435162394,555582400,-0.18456,-0.42350957655005667
IMAX,0.613,0.542087540234137,1.3730570562650897,5.3810005,0.020661052712488758,0.02295289784392038,1724267648,0.11387999,0.01930722784345544
IMCC,2.117,-0.11848336171569185,-0.931111110581292,2.1354766,0.09565524188927682,0.08738789660150423,9759070,-0.48501,-0.1971810788109725
IMCR,0.796,-0.024016902394944917,-0.44064007365805125,4.215508,0.02731819952934248,0.026855293519617653,1638083456,-0.05434,0.6909619916884562
IMDX,1.239,1.0576924076212029,-0.5879332408387584,168.94737,0.05187198392913323,0.05819061289629352,183738784,-5.32894,-0.5315788068151471
IMG,1.028,-0.8670658631341693,-0.9808950081714789,0.62954545,0.14148405678110815,0.24101438159116056,43547520,-1.96699,0.25819804467374224
IMKTA,0.755,0.1606307653186887,-0.183829963714238,0.8721041,0.016695309984258694,0.015215339478837598,1390008448,0.03585,0.021843311116441392
IMMP,1.508,0.03092780464424627,0.06951871385034081,20.408163,0.044385888499514296,0.04697989287851013,293572960,-0.3688,0.36711198225230296
IMMR,1.152,-0.152461980250589,0.3800779285115279,0.69224524,0.022945809483458326,0.026212755493985385,220943664,0.19552,0.13476934406396296
IMMX,0.225,0.9312499175779534,1.8348622197665838,18.841463,0.054112814273850715,0.06545835171104847,102079744,-1.6204,0.1517032736499983
IMNM,1.949,0.33501257953291574,2.634285627092634,5.137318,0.04981692924924824,0.05484826714393844,1384015616,-0.81202006,0.6173488622593241
IMNN,2.213,-0.6360269379416582,-0.7597777712353361,3.4892352,0.14290861285180498,0.11583897851301714,11849668,-4.91971,-0.5566505425272636
IMO,1.081,0.16626798365012552,0.9600064213182335,1.7943393,0.018916776141709578,0.01855791804029614,44857044992,0.19205,0.042209762372873126
IMOS,0.572,-0.06159082015694772,0.20927684995903806,0.6208622,0.025530825971173957,0.020211077822062204,725574464,0.00732,-0.016911261155753914
IMPP,1.149,0.35013267329963593,-0.18429481742179643,0.39326277,0.030591481771876254,0.04573860309773623,177359168,0.09009,0.19284463628826423
IMRN,0.444,0.06632646606744141,0.08854164629398498,61.47058,0.038288948709783686,0.0795069020971451,14625240,-0.50206,-0.3485619167472295
IMRX,0.47,1.476851709279019,-0.5968349871832501,6.6542287,0.07535905927233627,0.07547659398053619,338327040,-1.3046601,-0.4861368581686258
IMTE,1.295,-0.21951222467015852,-0.859443632611138,0.20698276,0.1918098500949223,0.1206652378737105,3295549,-0.90219,-0.22371335711640852
IMTX,1.219,0.05301457743751281,-0.11062337057965899,2.6504447,0.040653108228389065,0.03712141069634775,1231397760,-0.17538,0.36508583922426047
IMUX,1.563,-0.490967742580529,-0.5358823808254247,2.2938952,0.04864763919284045,0.05077402344028553,77845184,-2.08929,-0.24735262159524116
IMVT,0.48,-0.3564862417953001,0.8385214114268926,5.3134665,0.03454455153070247,0.048598856650150846,3294588416,-0.77575994,0.16486009919488567
IMXI,0.907,-0.17679866270715427,-0.44343891500345434,3.0527406,0.04613000505787765,0.033167980865992513,438136640,0.36153,-0.1983921971110171
INAB,0.027,-0.8540350930732593,-0.9592156877704695,0.55659616,0.05929780342317547,0.10145109579863852,9442611,-1.65558,-0.37868225103088193
INBK,0.792,-0.3882427837609471,-0.05684954586178537,0.49448195,0.03263669140996981,0.03267708203458517,190903888,0.040560003,0.11035879132404929
INBS,4.494,-0.33999999364217126,-0.9912790694255432,2.4200487,0.05820419951350923,0.15551558769149143,8984737,-1.92868,-0.4012723691352472
INCR,0.648,-0.17341044405666595,-0.7008368441880786,0.18838097,0.035328923647139826,0.04285017353449413,77953024,-0.16681999,-0.030561368091592572
INCY,0.737,0.34916503887928907,0.2159624383469687,4.0984826,0.022712764565856955,0.01822897425662615,17196017664,0.24299,-0.19725212238615522
INDB,0.864,0.12956444331291728,-0.11175120318865561,0.95408547,0.02235458612569402,0.022346001258935815,3384043008,0.05513,0.0013537755229094926
INDI,2.329,0.5417867033203738,-0.3202033059175189,2.695214,0.06844639808630402,0.052168637705836594,1062253504,-0.36558,0.14960751078307338
INDO,-0.65,-0.31494250933203227,-0.5748930211449044,2.0369103,0.061370845159275766,0.07227256135791862,44662672,-0.40385,0.23638857026538307
INDP,1.003,-0.9161807565482625,-0.9333976814961921,-1.2472885,0.08828778932078656,0.06695768726865482,3817525,-7.5504103,-0.5082540878449958
INFA,1.138,-0.0738254871277434,0.24200000762939444,3.1736298,0.025249471936994537,0.024323564732892225,7569390080,-0.0032,0.014888269735079148
INFU,1.796,0.45037036471896696,0.24554704778047776,3.6666665,0.037109004781163524,0.032581436543424235,199970192,0.09391,0.006792012826118641
INFY,0.34,-0.19280920442983673,0.019108837996125505,6.2237263,0.016622440508649777,0.015698987894345123,72418557952,0.29026,0.05422744053743267
INGN,1.81,-0.027472526320886037,-0.5940366655415059,1.1995121,0.0350106262881659,0.04293573264697991,239307456,-0.13457,-0.09199740032005493
INGR,0.735,-0.08009933590435003,0.5163330589418818,1.8419843,0.015739396857965108,0.013201203231628862,7716468224,0.17174,-0.025909447788537033
INLX,0.304,-0.14965463156003334,1.9081365065908034,4.286267,0.04007230383520222,0.043055962025944305,49628684,-0.15899,-0.023720058487585054
INM,0.38,-0.6448276077524511,-0.9686930114401491,0.30700445,0.07248794559377891,0.10265099328607181,4911423,-0.72102,0.3177981290697908
INMB,1.046,-0.6563706505062437,-0.7758186450173791,1.6390424,0.06779275178749472,0.054715276168762005,47321760,-1.68341,-0.305942001017526
INMD,2.093,-0.13050753556944517,-0.5330937275362424,1.5691998,0.024648709843747573,0.029510986684490745,985430720,0.25907,-0.08991110709544693
INN,1.677,-0.10110702008315653,-0.24710283090085805,0.6435585,0.027810801899193632,0.023619953298189916,591919808,1.0000001e-05,-0.01463571634649407
INNV,0.594,-0.12027495970029722,-0.10645726552947521,2.9510086,0.042770507136845416,0.041181247769966026,694466368,-0.12562001,-0.037997958591172276
INO,1.661,-0.6132403977121119,-0.9015957410831661,2.857143,0.05657354745532142,0.056034514313317976,117976704,-1.4011501,-0.3378399312885509
INOD,2.96,2.6695520333269367,20.0730988558697,26.46713,0.07895294276793942,0.07073655701550673,2295113984,0.74317,0.9089195874207063
INSM,1.028,1.21914771175159,8.396602036561204,27.094593,0.03027383172022408,0.05128591238405363,33904515072,-1.60543,0.522916718364732
INSP,1.159,-0.5989678173421297,-0.5493510358319849,3.559307,0.0361043276515686,0.03724711114586157,2412968448,0.080740005,0.19439991371298634
INSW,0.011,0.02624680064558782,0.6206955862354957,1.2091053,0.0264978732977048,0.0239995324388466,2297012736,0.12607001,0.04543466442278371
INTA,0.708,-0.20420111368206595,0.7852289112228152,6.2066793,0.029655215907546693,0.03012933573379417,3222413056,-0.039470002,0.21986660281937628
INTC,1.33,0.6164622557921517,0.415718238842834,1.6509411,0.03985464596072878,0.0327093033698007,175636480000,-0.18616,0.025645710229052262
INTR,1.147,0.41566839599729954,2.352038538479749,0.4386339,0.030517375749841206,0.036766384697473016,4074779136,0.13269,0.26687909558020284
INTT,1.577,0.1671470194070661,-0.00856789402332192,0.965435,0.03248668255442618,0.03496459727541965,101069184,-0.00824,0.1294899465248574
INTU,1.253,0.09980323443283345,0.583486742567646,9.499243,0.02015965813068461,0.019755549332993127,187014037504,0.20285,0.150192954064484
INTZ,-1.546,1.2249999310821305,-0.9826171880384209,3.042735,0.27520633080618706,0.1705317622575473,35422076,-1.11748,0.8420294494238156
INUV,0.901,0.25416661285692,-0.20789472941216325,3.6047904,0.06336437569998583,0.05830423238032174,43933560,-0.3641,-0.005504794196257359
INV,0.21,-0.7478991515824502,-0.6984924565318593,0.7579586,0.06264536685321016,0.03909050330884387,174139296,-2.28981,40.98149693934335
INVA,0.406,-0.07556674917750994,0.3413742669674551,1.6175953,0.013886559772003535,0.01466058253740116,1156435712,0.055999998,0.046282811435721716
INVE,1.362,0.024523136866033912,-0.6856187308971101,0.60752946,0.028604475405175384,0.03621361185552321,89194064,-0.23111,0.48760970808308196
INVH,0.812,-0.11137535155301692,-0.0533005488935252,1.831727,0.01312246181664545,0.014272637372754166,17709805568,0.05531,-0.02705462217379594
INVZ,1.275,1.583979364779276,-0.5689655048385099,4.310345,0.07462531683156315,0.05995226504195515,401549696,-0.72450995,-0.3976801043633743
IOBT,0.213,-0.016806806028663912,-0.5224490064027552,48.749996,0.09433498670269076,0.07048521195327037,77080664,-2.12511,-0.5508233920301491
IONQ,2.602,2.7567750611844093,9.268518478455041,12.868415,0.0796360744015442,0.06366656199655639,19264886784,-0.56560004,-0.08163589725062322
IONR,1.24,-0.3133333206176758,-0.6375791638605085,58.522728,0.05884616541249507,0.051700758044907015,343480480,-0.042600002,0.04038757099899766
IONS,0.327,0.8333333333333333,0.6132671591229708,18.019154,0.03341644393234199,0.02683182716088673,11396472832,-0.59908,0.004549388777260213
IOR,0.037,0.07058828017290897,0.4820847849103247,0.59725004,0.01861911903972198,0.023488759900455687,74004440,0.03523,0.03259709683429597
IOSP,1.019,-0.3068753522394766,-0.1671874472797017,1.4586657,0.01839049989314483,0.016882043644076444,1884588544,0.01546,0.01598922338057866
IOT,1.601,-0.22385022663059295,2.0982939146671464,18.007553,0.03360567403341209,0.03739627688330081,21878423552,-0.080690004,0.16684891157423284
IOVA,0.832,-0.783266121085489,-0.7783505012738434,1.052374,0.06364414653482635,0.05755511931657546,777985920,-0.53158003,0.16668781099787147
IP,1.057,0.059020007953304754,0.6444039652859237,1.3596666,0.02346488759704997,0.019834003213284292,25316741120,-0.00198,-0.019818580456558186
IPAR,1.367,-0.1488703082527535,0.32707139974435573,3.7889338,0.020227603595095536,0.021384988647119824,3180284672,0.20443001,0.030622297490230616
IPDN,2.217,-0.6247190946822904,-0.7938271755017328,1.6166505,0.193244538502804,0.1314093473048606,13711932,-0.83252,0.26163923615655466
IPG,1.079,-0.07720492848533833,0.047144174995271015,2.7415376,0.01972377785965627,0.017141220687073213,10174880768,0.11933,-0.048865175712217074
IPGP,0.987,0.14258956297633318,-0.02510847419167128,1.71809,0.028767860670729707,0.025012687790761698,3606425600,-0.098859996,-0.15177824430563883
IPHA,0.8,0.08854164629398498,-0.058558609353848046,37.321426,0.07732512184530259,0.05802441955239621,193168000,-2.71367,-0.3660545588428365
IPI,1.801,0.1290191337267994,-0.38790820922520397,0.6926861,0.03125514465476096,0.03173140130423443,369387264,-0.34477,-0.22645952873518352
IPM,0.858,-0.05555561074503923,0.39726021133683576,0.93663913,0.044619193944921434,0.0555946458152305,27003452,-0.15314999,-0.335523426119722
IPSC,1.786,-0.6344155601876881,-0.9461243986946434,0.23149672,0.04364054747387421,0.048881247256540125,48637064,-0.10777,-0.020724110110870525
IPWR,1.116,-0.25506071597905156,-0.5265866163667527,3.682455,0.051840378861697324,0.046472405582624464,46909036,-0.64456004,0.61875985359326
IPX,0.352,1.1812169556899708,8.495201700285975,171.17647,0.048000535502389176,0.057420235554826324,1650785792,-0.49168998,1.4310219446239365
IQ,-0.123,-0.09958506265115707,-0.013636350336153957,0.15462448,0.03907923374602823,0.043591309981153945,2089620736,0.00748,0.02615018208350677
IQI,0.749,0.060720800291853116,0.3691769438406678,0.927453,0.007028952571475085,0.007006280422790968,529366816,0.03442,-0.04865069114733306
IQST,1.677,-0.5253067426895268,-0.6867408914209949,1.6471528,0.07687692349724852,0.07298598405149798,22328982,-0.56078,2.5660306649503855
IQV,1.325,-0.05765821052073006,0.10225149171748416,6.4099097,0.025097492412000065,0.020500950048558748,37036199936,0.19792,0.008170608298039804
IR,1.431,-0.2182113499137759,0.6032163409898195,3.0782866,0.02036195576101718,0.017702330771990352,31052963840,0.05251,0.15718186783178592
IRBT,1.188,-0.47613505005069234,-0.9191519940291695,0.16956177,0.08636785843380138,0.06278095306957224,141155536,0.03996,-0.296526636299949
IRD,0.374,0.4661654020772352,-0.1630900808863196,6.6780825,0.04895509044266891,0.04740038429370117,116820712,-2.00571,-0.31671238970860827
IRDM,0.695,-0.32332877667648174,-0.5729882728496489,4.4159927,0.031254269708870935,0.026502771922535254,2086199680,0.17959,0.0036426820448760694
IREN,4.199,4.387734142165481,14.289085612733269,7.3601255,0.0650475732145503,0.07581804136821822,14096748544,0.05965,1.550550433329083
IRIX,0.6,-0.35365856583809185,-0.5564853990573189,264.99997,0.053574090348329995,0.04631924081223989,18011786,-1.05716,-0.1539377395748635
IRMD,1.028,0.5319551476093272,1.9086451503837871,10.463987,0.02303902302396318,0.02385715425357841,986817792,0.23747998,0.06694811449156625
IRON,2.504,0.7179436760742746,0.4321838922063044,4.927127,0.03635813954368413,0.04342900684001612,3260687616,-0.26362,0.34994130370982296
IROQ,0.367,0.24322815081274562,0.4405025501629791,1.000435,0.017999903812246264,0.017656842503339785,81872216,0.05527,-9.687466558527505e-05
IRS,0.28,0.023015370152302594,2.7167185490021426,0.005620451,0.03024955220112879,0.03125231938271648,957288384,0.11963,-0.1520828156222235
IRT,0.964,-0.1303646980336708,0.11143433414485471,1.1137651,0.014904518711556371,0.016641715978721786,3912862720,0.00797,-0.03539009661354978
IRTC,1.153,1.8481481395026838,0.4111217511159222,54.77547,0.03344146141691779,0.0326200600241929,5682437632,-0.91135,1.1504372679755461
ISBA,0.315,0.7097603763713212,0.8227118640730242,1.1788863,0.02440480674767911,0.022836913910634277,259878464,0.07691,0.013245956226614498
ISOU,1.003,-0.2168458879374554,-0.14548298412050165,1.2251191,0.04300635865863833,0.03942498489425486,478479360,-0.07976,-0.018327279913317066
ISPC,1.812,-0.8793650845311154,-0.9763975163833544,3.050201,0.13141225868391224,0.10002088309798107,6236373,-3.03738,-0.4089291975914995
ISRG,1.611,0.015746143807518154,1.2156221470355342,11.027809,0.02225130337122251,0.019757683072296212,188927885312,0.16902,0.21381990091636174
ISSC,0.806,0.4958449452320808,0.18161923250088563,3.3509152,0.045846169887135954,0.03499235175266665,190475536,0.234,0.3085386986204381
ISTR,0.605,0.20347460345051305,0.17086799052353596,0.8693072,0.02146871026999317,0.021879375014610816,230318704,0.085319996,-0.03280210148286684
IT,1.2,-0.5275618512968263,-0.16023816636036448,12.579804,0.02529832823604704,0.019539768749425236,19011956736,1.16125,0.08917294831659184
ITGR,0.968,-0.14624414706654565,0.8676823695683007,2.2439537,0.017499412511999,0.019028018959773484,3822648832,0.05145,0.045985034592933655
ITIC,0.781,0.1946395738044182,1.2746326688840655,1.8746808,0.02146554289160207,0.02135842879370551,498885792,0.12548,0.009111837826227693
ITP,-0.777,-0.1071428609441738,-0.6478873133020865,0.02829138,0.11161807586607204,0.07710154246523801,4309217,-0.072680004,-0.08830512875929525
ITRG,1.189,1.5818180478308839,3.70978438439323,3.3490565,0.04183279483673827,0.06769003186022675,479965088,0.15612,1.8776520852551342
ITRI,1.486,0.28395540942555275,1.7846929902693942,3.7524793,0.01983408419012903,0.023861177066031303,6054882816,0.18761,0.30847882875116683
ITRN,0.869,0.4036159058045532,0.7891137724067385,3.590808,0.023000193334594684,0.018454087239571454,739842240,0.29405,0.0256991163771463
ITT,1.385,0.17714313662245362,1.407519969406708,5.2550645,0.01855819242247985,0.0174459483433999,13434720256,0.20148,0.19785892285002288
ITUB,0.283,0.3696313739429762,0.7525173976788595,0.3655825,0.017993573711543465,0.019254043482631513,71221174272,0.20809,0.12243914907003264
ITW,1.113,0.0030959372041361455,0.31685641074767923,22.971304,0.013901361272170138,0.012554616594267652,73737838592,1.09023,-0.029063023585513596
IVDA,0.813,-0.2530120274276164,-0.7720588241739257,2.4361494,0.09935042930817853,0.08041577184423213,7228879,-1.20707,-0.17865834465162267
IVR,1.72,0.04871856390787466,0.10861866533617204,0.90562797,0.016373512600830805,0.019044417818722348,488685376,0.055209998,0.07642108781087198
IVT,-6.399,0.01462871770651386,0.33423140782584837,1.2239683,0.012497169964095159,0.014386405310141882,2230407936,0.06671,0.05975039108184636
IVVD,0.573,0.8235294598884109,-0.5156249854480844,5.224719,0.16403431003330943,0.115700835022017,398801600,-1.20079,-0.4348789821145732
IVZ,1.629,0.3239116450825261,0.750583422469103,0.93521637,0.02518191353315353,0.02271261732525138,10159054848,0.052529998,-0.06652772881543385
IX,0.714,0.19047411441986273,0.8338635217146448,0.006877875,0.014610248507982758,0.014991497849325667,28439310336,0.08961,0.03333829593005802
IXHL,2.622,-0.8460177028960578,-0.9790361456632926,5.0449276,0.4761494850398442,0.2836280274816179,121036288,-3.81086,-0.28322751545221375
IZEA,1.246,0.8888888202086409,0.9172931353646536,1.7471737,0.042964025998092244,0.037063125529972055,86743736,-0.22386,-0.2166205987384449
J,0.8,0.11990335589785506,0.7340847177451018,4.9390836,0.015695721661606613,0.014511598544805517,18850902016,0.084230006,-0.1955314145909427
JAGX,0.608,-0.9359322038747496,-0.9998808510647316,0.525584,0.07514328816202022,0.09005789975887885,7006458,-3.19246,0.05243976912318027
JAKK,1.36,-0.2408676267580553,-0.005741534709006624,0.88897276,0.03245946482073371,0.03566133201836034,210006304,0.17778999,0.11509684146674655
JAMF,0.434,-0.373357233300758,-0.5568229937766607,1.7962328,0.026191947777692355,0.02733314849371542,1393457024,-0.0668,-0.005927712480467423
JANX,2.819,-0.47831255145666807,0.5305056103316459,1.5768678,0.049474766659636765,0.09718209861797245,1582874240,-0.12819,1.790474412931413
JAZZ,0.278,0.22454031921110773,0.0065398138875607525,2.2663243,0.021491343324208812,0.018327088810669672,8402458112,-0.10840999,0.05432094257716271
JBGS,1.319,0.1999670044116606,0.2159747550107225,0.982954,0.021637537114464665,0.021309760061161073,1345886464,-0.082550004,-0.0902371380706585
JBHT,1.243,-0.04023931490243615,0.03816860623325158,4.4925756,0.025880376774675532,0.020545490045096343,16047089664,0.15126,-0.03212310733350194
JBI,1.348,-0.011776240480921407,0.11888885498046875,2.5715015,0.03411992223029272,0.027596212236942738,1398639488,0.07927,-0.03607407407407407
JBL,1.264,0.601156397287472,2.0976756397840974,14.118775,0.0245188146581228,0.02376193575866001,21233920000,0.40381,-0.10672364085667216
JBLU,1.818,-0.388888899401172,-0.3688524894514438,0.6977798,0.04569774502273813,0.039885787614431095,1680129664,-0.15122,0.2156933516205876
JBSS,0.386,-0.3257332463906527,-0.1463987322325251,1.997418,0.01858333954439478,0.017070797944108068,720593664,0.1725,0.15910003394268535
JBTM,1.211,0.3281894871252802,0.3503314115598506,1.5368075,0.02676722135834863,0.022841304733996218,6723409920,-0.04697,0.2595188902007084
JCI,1.344,0.4244908139647121,1.0146120943239536,4.4867926,0.019518837102842877,0.017398008378807072,71026991104,0.11653,0.010723924056626108
JCSE,0.19,-0.33620867600431914,-0.3754198905564259,0.43114543,0.06876013270301605,0.08455334627206561,7048748,0.00193,-0.010678161891077113
JCTC,0.071,-0.2579185713182238,-0.38691588226952744,0.50106937,0.03453434423672736,0.0297876574463103,11539430,-0.0862,-0.07745628209483511
JD,0.404,-0.15783882358634904,-0.07619777797464267,0.20262425,0.02859902805435832,0.03171684332720112,47318777856,0.14247,0.11014407957288086
JELD,1.707,-0.6913499365987825,-0.5073221933670358,0.84242535,0.048584887843418946,0.03874474524528505,402249024,-0.56737,-0.12078553751939936
JFBR,1.127,-0.20454545454545459,-0.9722222236650846,0.24211597,0.8639371179039828,0.5069251480295212,2411070,-0.86896,0.12133344227469564
JFIN,0.843,0.5160857613912926,4.533234420296283,0.13392918,0.05305315808368157,0.04748146899998311,527824800,0.48307,-0.04160898786592748
JFR,0.448,0.0020758387537784806,0.41316560165480354,0.88951844,0.008278276590488834,0.0077538983106621205,1263594240,0.078049995,0.01754974862742577
JFU,1.09,1.9941176528336677,0.08297879981908585,0.015784366,0.06620194557535976,0.07037821965249799,59926268,0.06871,0.02074422323973911
JG,1.403,0.30818613059046607,-0.5421348332666476,0.75904435,0.11236405633388444,0.0794289288363474,48678168,-0.0398,0.0795175149277386
JHG,1.522,0.0702139289301904,1.158245919831474,1.3617162,0.021458936950794875,0.019139995858027118,6485586944,0.090179995,0.07180679124465104
JHI,0.757,0.05284302744468383,0.42512231675073053,0.9582344,0.0058509224147202474,0.00621015077423939,119975184,0.06719,0.06945007088718516
JHS,0.509,0.06595329936359962,0.3130167760335467,0.9715994,0.005529133061363225,0.0059238493204189285,136265040,0.14074,0.013336592260045306
JHX,0.828,-0.39350287039792897,-0.017391352928190384,4.090303,0.0358252621021316,0.029485479181343074,12435101696,0.15800999,0.0645890159996743
JILL,0.893,-0.35787084752819087,-0.17069096207618495,1.9651586,0.02945374177284127,0.029549044078940663,238770672,0.34742,-0.02447802326124527
JJSF,0.388,-0.4205970203954481,-0.2960599693631697,1.8870726,0.018685682244095437,0.017117194844291878,1831522816,0.087910004,0.06879308130995368
JKHY,0.779,-0.13995541442269033,-0.15282661822422605,5.3666043,0.013566334951705098,0.01463992725500563,11408436224,0.22941,0.04085818988052923
JKS,0.405,0.1187856824381528,-0.39578900076328416,0.06015505,0.04052473838501946,0.04108362120921632,1108977792,-0.090579994,-0.08062519221839212
JLL,1.392,0.17889425265663972,0.9143783226081956,2.1066444,0.021356077820504613,0.021570460146070166,14831272960,0.082679994,0.043511279318759026
JMIA,2.703,1.1354165818128354,0.8946396098149836,14.456982,0.057559025067156905,0.06009473067935798,1255243904,-1.78693,0.011213949521432858
JMM,0.388,0.09095787808065325,0.333933361818606,0.945946,0.009914116735680203,0.008441641850937627,58950440,0.07369,0.03668089699996729
JMSB,0.452,-0.031240559870025386,-0.2548614959412343,1.1189358,0.02398969814335639,0.029487434676872638,283110624,0.07739,-0.0033898924839546427
JNJ,0.392,0.22322003305771054,0.23828987825514014,5.9174976,0.012154112551521549,0.010734762222635622,464664920064,0.338,0.07487556547583524
